order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_cost,delivery_days
ORD-2026-121006,CUST-13483,2026-04-05,Shipped,Huntsville,AL,9.99,2
ORD-2026-121007,CUST-10762,2026-04-05,Delivered,Kansas City,MO,4.99,4
ORD-2026-121008,CUST-12451,2026-04-05,Delivered,Minneapolis,MN,4.99,7
ORD-2026-121009,CUST-13970,2026-04-05,Delivered,Tacoma,WA,19.99,3
ORD-2026-121010,CUST-15142,2026-04-05,Delivered,Fort Collins,CO,19.99,2
ORD-2026-121011,CUST-13080,2026-04-05,Delivered,San Francisco,CA,4.99,5
ORD-2026-121012,CUST-10177,2026-04-06,Shipped,Lake Charles,LA,4.99,2
ORD-2026-121013,CUST-15175,2026-04-06,Delivered,New Haven,CT,19.99,7
ORD-2026-121014,CUST-11360,2026-04-06,Delivered,San Antonio,TX,14.99,7
ORD-2026-121015,CUST-10333,2026-04-06,Cancelled,Tampa,FL,4.99,0
ORD-2026-121016,CUST-10806,2026-04-06,Delivered,Houston,TX,0.0,7
ORD-2026-121017,CUST-13599,2026-04-06,Delivered,North Las Vegas,NV,19.99,7
ORD-2026-121018,CUST-11593,2026-04-06,Delivered,Knoxville,TN,9.99,3
ORD-2026-121019,CUST-13267,2026-04-06,Delivered,West Valley City,UT,14.99,7
ORD-2026-121020,CUST-15377,2026-04-06,Shipped,Louisville,KY,9.99,4
ORD-2026-121021,CUST-13983,2026-04-06,Delivered,New Orleans,LA,0.0,5
ORD-2026-121022,CUST-13611,2026-04-06,Delivered,Indianapolis,IN,9.99,7
ORD-2026-121023,CUST-13874,2026-04-06,Delivered,Scranton,PA,19.99,5
ORD-2026-121024,CUST-13874,2026-04-06,Delivered,Scranton,PA,0.0,7
ORD-2026-121025,CUST-13268,2026-04-06,Delivered,Vancouver,WA,0.0,4
ORD-2026-121026,CUST-12376,2026-04-06,Delivered,Ann Arbor,MI,19.99,6
ORD-2026-121027,CUST-14182,2026-04-06,Delivered,Duluth,MN,19.99,3
ORD-2026-121028,CUST-13541,2026-04-06,Delivered,Philadelphia,PA,0.0,7
ORD-2026-121029,CUST-13986,2026-04-06,Delivered,North Charleston,SC,0.0,6
ORD-2026-121030,CUST-12977,2026-04-06,Delivered,Newport News,VA,0.0,7
ORD-2026-121031,CUST-10150,2026-04-06,Delivered,Nashville,TN,4.99,4
ORD-2026-121032,CUST-13397,2026-04-06,Processing,Grand Rapids,MI,9.99,0
ORD-2026-121033,CUST-10868,2026-04-06,Delivered,North Charleston,SC,9.99,6
ORD-2026-121034,CUST-12214,2026-04-06,Processing,Pittsburgh,PA,4.99,0
ORD-2026-121035,CUST-14130,2026-04-06,Delivered,Bowling Green,KY,4.99,2
ORD-2026-121036,CUST-15055,2026-04-06,Delivered,Columbia,SC,0.0,7
ORD-2026-121037,CUST-11207,2026-04-06,Delivered,Warren,MI,0.0,2
ORD-2026-121038,CUST-12774,2026-04-06,Delivered,Philadelphia,PA,4.99,5
ORD-2026-121039,CUST-10354,2026-04-06,Delivered,Orem,UT,0.0,3
ORD-2026-121040,CUST-11091,2026-04-06,Cancelled,Augusta,GA,19.99,0
ORD-2026-121041,CUST-11250,2026-04-06,Delivered,Houston,TX,4.99,3
ORD-2026-121042,CUST-12520,2026-04-06,Delivered,New Haven,CT,4.99,3
ORD-2026-121043,CUST-13993,2026-04-06,Delivered,Aurora,IL,9.99,3
ORD-2026-121044,CUST-13960,2026-04-06,Delivered,San Antonio,TX,14.99,4
ORD-2026-121045,CUST-11269,2026-04-06,Delivered,Knoxville,TN,0.0,7
ORD-2026-121046,CUST-11959,2026-04-06,Delivered,Pittsburgh,PA,19.99,6
ORD-2026-121047,CUST-11562,2026-04-06,Delivered,Shreveport,LA,14.99,4
ORD-2026-121048,CUST-14031,2026-04-06,Delivered,Cleveland,OH,9.99,6
ORD-2026-121049,CUST-12977,2026-04-06,Delivered,Newport News,VA,19.99,3
ORD-2026-121050,CUST-12160,2026-04-06,Shipped,Colorado Springs,CO,0.0,1
ORD-2026-121051,CUST-13948,2026-04-06,Delivered,Pittsburgh,PA,0.0,7
ORD-2026-121052,CUST-13639,2026-04-06,Shipped,North Las Vegas,NV,9.99,1
ORD-2026-121053,CUST-13570,2026-04-06,Delivered,Broken Arrow,OK,0.0,3
ORD-2026-121054,CUST-11873,2026-04-06,Delivered,Cincinnati,OH,9.99,4
ORD-2026-121055,CUST-14526,2026-04-06,Delivered,Tallahassee,FL,9.99,5
ORD-2026-121056,CUST-14245,2026-04-06,Delivered,Rockville,MD,9.99,6
ORD-2026-121057,CUST-11751,2026-04-06,Delivered,Henderson,NV,0.0,5
ORD-2026-121058,CUST-11569,2026-04-06,Delivered,Springfield,IL,19.99,6
ORD-2026-121059,CUST-10272,2026-04-06,Delivered,Newark,NJ,9.99,2
ORD-2026-121060,CUST-14129,2026-04-07,Delivered,Salt Lake City,UT,9.99,3
ORD-2026-121061,CUST-14883,2026-04-07,Delivered,Miami,FL,19.99,7
ORD-2026-121062,CUST-14738,2026-04-07,Delivered,Buffalo,NY,9.99,2
ORD-2026-121063,CUST-14223,2026-04-07,Delivered,Provo,UT,0.0,7
ORD-2026-121064,CUST-13473,2026-04-07,Delivered,Lowell,MA,14.99,6
ORD-2026-121065,CUST-11606,2026-04-07,Delivered,Tuscaloosa,AL,19.99,5
ORD-2026-121066,CUST-10882,2026-04-07,Delivered,Louisville,KY,0.0,3
ORD-2026-121067,CUST-13753,2026-04-07,Shipped,Baton Rouge,LA,0.0,3
ORD-2026-121068,CUST-11233,2026-04-07,Delivered,Gresham,OR,14.99,6
ORD-2026-121069,CUST-14559,2026-04-07,Delivered,Jersey City,NJ,14.99,4
ORD-2026-121070,CUST-10449,2026-04-07,Delivered,Seattle,WA,19.99,2
ORD-2026-121071,CUST-10121,2026-04-07,Delivered,Lexington,KY,4.99,6
ORD-2026-121072,CUST-12232,2026-04-07,Delivered,Henderson,NV,19.99,4
ORD-2026-121073,CUST-15209,2026-04-07,Delivered,Montgomery,AL,14.99,7
ORD-2026-121074,CUST-13087,2026-04-07,Delivered,Columbus,OH,9.99,2
ORD-2026-121075,CUST-11468,2026-04-07,Delivered,Nashville,TN,9.99,3
ORD-2026-121076,CUST-11245,2026-04-07,Cancelled,Bowling Green,KY,19.99,0
ORD-2026-121077,CUST-12349,2026-04-07,Delivered,Edmond,OK,9.99,4
ORD-2026-121078,CUST-15084,2026-04-07,Delivered,Duluth,MN,19.99,4
ORD-2026-121079,CUST-14608,2026-04-07,Shipped,Atlanta,GA,14.99,3
ORD-2026-121080,CUST-14311,2026-04-07,Delivered,Columbus,OH,4.99,7
ORD-2026-121081,CUST-15492,2026-04-07,Returned,Syracuse,NY,4.99,6
ORD-2026-121082,CUST-11422,2026-04-07,Delivered,Tulsa,OK,0.0,3
ORD-2026-121083,CUST-10051,2026-04-07,Delivered,Durham,NC,4.99,5
ORD-2026-121084,CUST-11832,2026-04-07,Delivered,Aurora,IL,4.99,4
ORD-2026-121085,CUST-11516,2026-04-07,Delivered,Cambridge,MA,14.99,2
ORD-2026-121086,CUST-14777,2026-04-07,Delivered,San Diego,CA,0.0,2
ORD-2026-121087,CUST-12657,2026-04-07,Delivered,Milwaukee,WI,14.99,2
ORD-2026-121088,CUST-10573,2026-04-07,Delivered,Frederick,MD,19.99,6
ORD-2026-121089,CUST-12740,2026-04-07,Delivered,Raleigh,NC,4.99,3
ORD-2026-121090,CUST-10102,2026-04-07,Delivered,Macon,GA,0.0,5
ORD-2026-121091,CUST-10425,2026-04-07,Delivered,Columbia,MO,14.99,4
ORD-2026-121092,CUST-13421,2026-04-07,Delivered,Cleveland,OH,19.99,3
ORD-2026-121093,CUST-12133,2026-04-07,Shipped,Owensboro,KY,14.99,2
ORD-2026-121094,CUST-14289,2026-04-07,Delivered,Eugene,OR,14.99,7
ORD-2026-121095,CUST-11801,2026-04-07,Returned,Grand Rapids,MI,14.99,5
ORD-2026-121096,CUST-15010,2026-04-07,Delivered,Springfield,MA,4.99,7
ORD-2026-121097,CUST-13273,2026-04-07,Delivered,Henderson,NV,14.99,4
ORD-2026-121098,CUST-14948,2026-04-07,Delivered,Evansville,IN,14.99,7
ORD-2026-121099,CUST-12989,2026-04-07,Delivered,Gaithersburg,MD,4.99,7
ORD-2026-121100,CUST-12520,2026-04-07,Delivered,New Haven,CT,9.99,4
ORD-2026-121101,CUST-15196,2026-04-07,Delivered,Nashville,TN,19.99,5
ORD-2026-121102,CUST-12733,2026-04-07,Delivered,Sterling Heights,MI,4.99,7
ORD-2026-121103,CUST-14211,2026-04-07,Delivered,San Diego,CA,0.0,6
ORD-2026-121104,CUST-15354,2026-04-07,Delivered,Allentown,PA,9.99,3
ORD-2026-121105,CUST-13755,2026-04-07,Shipped,Aurora,IL,19.99,3
ORD-2026-121106,CUST-13144,2026-04-07,Delivered,Aurora,IL,19.99,3
ORD-2026-121107,CUST-14166,2026-04-07,Delivered,Miami,FL,4.99,7
ORD-2026-121108,CUST-11337,2026-04-08,Delivered,Boston,MA,4.99,6
ORD-2026-121109,CUST-11715,2026-04-08,Delivered,Carmel,IN,4.99,2
ORD-2026-121110,CUST-14738,2026-04-08,Delivered,Buffalo,NY,14.99,4
ORD-2026-121111,CUST-13954,2026-04-08,Shipped,Newport News,VA,14.99,3
ORD-2026-121112,CUST-12507,2026-04-08,Delivered,Kansas City,MO,19.99,3
ORD-2026-121113,CUST-14124,2026-04-08,Cancelled,Salt Lake City,UT,4.99,0
ORD-2026-121114,CUST-12593,2026-04-08,Delivered,Carmel,IN,9.99,2
ORD-2026-121115,CUST-11094,2026-04-08,Delivered,Bowie,MD,4.99,4
ORD-2026-121116,CUST-10863,2026-04-08,Delivered,Detroit,MI,0.0,4
ORD-2026-121117,CUST-11513,2026-04-08,Delivered,Raleigh,NC,14.99,4
ORD-2026-121118,CUST-11891,2026-04-08,Shipped,Scranton,PA,9.99,1
ORD-2026-121119,CUST-12253,2026-04-08,Delivered,Detroit,MI,4.99,3
ORD-2026-121120,CUST-11071,2026-04-08,Delivered,Warren,MI,19.99,4
ORD-2026-121121,CUST-12777,2026-04-08,Delivered,Yonkers,NY,9.99,6
ORD-2026-121122,CUST-15212,2026-04-08,Cancelled,Gresham,OR,4.99,0
ORD-2026-121123,CUST-14148,2026-04-08,Delivered,Columbus,OH,19.99,6
ORD-2026-121124,CUST-13990,2026-04-08,Delivered,Salt Lake City,UT,0.0,4
ORD-2026-121125,CUST-10800,2026-04-08,Delivered,Pittsburgh,PA,0.0,4
ORD-2026-121126,CUST-10764,2026-04-08,Delivered,Mobile,AL,0.0,7
ORD-2026-121127,CUST-12655,2026-04-08,Delivered,Knoxville,TN,19.99,6
ORD-2026-121128,CUST-10171,2026-04-08,Delivered,Duluth,MN,0.0,2
ORD-2026-121129,CUST-10594,2026-04-08,Delivered,Charleston,SC,14.99,3
ORD-2026-121130,CUST-12242,2026-04-08,Delivered,Tampa,FL,19.99,6
ORD-2026-121131,CUST-12417,2026-04-08,Delivered,Huntsville,AL,14.99,7
ORD-2026-121132,CUST-15349,2026-04-08,Delivered,Chattanooga,TN,14.99,2
ORD-2026-121133,CUST-11234,2026-04-08,Shipped,Tacoma,WA,0.0,2
ORD-2026-121134,CUST-14170,2026-04-08,Delivered,Aurora,CO,9.99,3
ORD-2026-121135,CUST-12361,2026-04-08,Delivered,Clarksville,TN,14.99,6
ORD-2026-121136,CUST-12982,2026-04-08,Delivered,Tacoma,WA,14.99,5
ORD-2026-121137,CUST-13195,2026-04-08,Delivered,El Paso,TX,0.0,3
ORD-2026-121138,CUST-13502,2026-04-08,Delivered,Glendale,AZ,19.99,3
ORD-2026-121139,CUST-11013,2026-04-08,Delivered,Lafayette,LA,4.99,2
ORD-2026-121140,CUST-13217,2026-04-08,Delivered,Winston-Salem,NC,19.99,4
ORD-2026-121141,CUST-14291,2026-04-08,Delivered,Boston,MA,4.99,5
ORD-2026-121142,CUST-14189,2026-04-08,Delivered,Charlotte,NC,4.99,5
ORD-2026-121143,CUST-10069,2026-04-08,Delivered,Kansas City,MO,9.99,5
ORD-2026-121144,CUST-13493,2026-04-08,Shipped,Orem,UT,0.0,4
ORD-2026-121145,CUST-15142,2026-04-08,Delivered,Fort Collins,CO,9.99,6
ORD-2026-121146,CUST-15388,2026-04-08,Delivered,Rochester,NY,4.99,4
ORD-2026-121147,CUST-15352,2026-04-08,Delivered,Sacramento,CA,14.99,2
ORD-2026-121148,CUST-11603,2026-04-08,Delivered,Birmingham,AL,4.99,2
ORD-2026-121149,CUST-13520,2026-04-08,Delivered,Tucson,AZ,14.99,2
ORD-2026-121150,CUST-11049,2026-04-08,Shipped,Indianapolis,IN,0.0,3
ORD-2026-121151,CUST-14016,2026-04-08,Delivered,Mount Pleasant,SC,4.99,4
ORD-2026-121152,CUST-10283,2026-04-09,Delivered,Detroit,MI,14.99,3
ORD-2026-121153,CUST-13614,2026-04-09,Delivered,Springfield,MA,14.99,6
ORD-2026-121154,CUST-12012,2026-04-09,Delivered,Norfolk,VA,9.99,6
ORD-2026-121155,CUST-14119,2026-04-09,Delivered,Chandler,AZ,19.99,3
ORD-2026-121156,CUST-10456,2026-04-09,Delivered,Elizabeth,NJ,14.99,6
ORD-2026-121157,CUST-10740,2026-04-09,Delivered,Kenosha,WI,0.0,3
ORD-2026-121158,CUST-14739,2026-04-09,Delivered,Pittsburgh,PA,14.99,3
ORD-2026-121159,CUST-10235,2026-04-09,Delivered,Fresno,CA,19.99,2
ORD-2026-121160,CUST-12631,2026-04-09,Delivered,Naperville,IL,14.99,5
ORD-2026-121161,CUST-12593,2026-04-09,Delivered,Carmel,IN,9.99,6
ORD-2026-121162,CUST-15070,2026-04-09,Delivered,Indianapolis,IN,14.99,3
ORD-2026-121163,CUST-11513,2026-04-09,Delivered,Raleigh,NC,9.99,3
ORD-2026-121164,CUST-13402,2026-04-09,Delivered,Chandler,AZ,9.99,6
ORD-2026-121165,CUST-13084,2026-04-09,Delivered,Joliet,IL,4.99,5
ORD-2026-121166,CUST-15117,2026-04-09,Delivered,Greensboro,NC,14.99,6
ORD-2026-121167,CUST-12269,2026-04-09,Delivered,Charlotte,NC,0.0,7
ORD-2026-121168,CUST-14559,2026-04-09,Delivered,Jersey City,NJ,19.99,5
ORD-2026-121169,CUST-12556,2026-04-09,Delivered,Jacksonville,FL,14.99,3
ORD-2026-121170,CUST-14908,2026-04-09,Delivered,Durham,NC,14.99,3
ORD-2026-121171,CUST-10399,2026-04-09,Shipped,Pittsburgh,PA,0.0,3
ORD-2026-121172,CUST-10297,2026-04-09,Delivered,Tuscaloosa,AL,9.99,2
ORD-2026-121173,CUST-11378,2026-04-09,Delivered,Bridgeport,CT,14.99,4
ORD-2026-121174,CUST-13439,2026-04-09,Delivered,Clarksville,TN,0.0,4
ORD-2026-121175,CUST-14269,2026-04-09,Delivered,Cleveland,OH,4.99,3
ORD-2026-121176,CUST-12871,2026-04-09,Delivered,Vancouver,WA,14.99,4
ORD-2026-121177,CUST-10025,2026-04-09,Delivered,Dayton,OH,9.99,5
ORD-2026-121178,CUST-14037,2026-04-09,Delivered,Racine,WI,14.99,4
ORD-2026-121179,CUST-11253,2026-04-09,Delivered,Hillsboro,OR,9.99,5
ORD-2026-121180,CUST-12999,2026-04-09,Delivered,Boston,MA,4.99,2
ORD-2026-121181,CUST-13867,2026-04-09,Delivered,Provo,UT,19.99,5
ORD-2026-121182,CUST-14139,2026-04-09,Delivered,Augusta,GA,14.99,6
ORD-2026-121183,CUST-10279,2026-04-09,Delivered,Minneapolis,MN,19.99,2
ORD-2026-121184,CUST-14421,2026-04-09,Delivered,St. Louis,MO,4.99,4
ORD-2026-121185,CUST-10338,2026-04-09,Delivered,Tacoma,WA,4.99,3
ORD-2026-121186,CUST-14242,2026-04-09,Delivered,Knoxville,TN,9.99,7
ORD-2026-121187,CUST-14917,2026-04-09,Delivered,Madison,WI,14.99,4
ORD-2026-121188,CUST-14110,2026-04-09,Shipped,Fort Worth,TX,19.99,4
ORD-2026-121189,CUST-12822,2026-04-09,Delivered,Rochester,MN,19.99,4
ORD-2026-121190,CUST-12279,2026-04-09,Delivered,Eugene,OR,9.99,7
ORD-2026-121191,CUST-14042,2026-04-09,Processing,Gresham,OR,14.99,0
ORD-2026-121192,CUST-13820,2026-04-09,Cancelled,Sterling Heights,MI,9.99,0
ORD-2026-121193,CUST-11665,2026-04-09,Delivered,Tucson,AZ,0.0,6
ORD-2026-121194,CUST-14073,2026-04-09,Delivered,Kenosha,WI,14.99,7
ORD-2026-121195,CUST-13655,2026-04-09,Delivered,Seattle,WA,9.99,6
ORD-2026-121196,CUST-12522,2026-04-09,Delivered,Fort Wayne,IN,19.99,6
ORD-2026-121197,CUST-11522,2026-04-09,Delivered,Seattle,WA,0.0,2
ORD-2026-121198,CUST-11123,2026-04-09,Delivered,Glendale,AZ,14.99,4
ORD-2026-121199,CUST-10912,2026-04-09,Delivered,Joliet,IL,0.0,7
ORD-2026-121200,CUST-13009,2026-04-09,Delivered,Madison,WI,0.0,2
ORD-2026-121201,CUST-11954,2026-04-10,Processing,Mesa,AZ,9.99,0
ORD-2026-121202,CUST-14703,2026-04-10,Delivered,Montgomery,AL,19.99,2
ORD-2026-121203,CUST-13681,2026-04-10,Delivered,Bloomington,MN,0.0,5
ORD-2026-121204,CUST-10806,2026-04-10,Delivered,Houston,TX,14.99,7
ORD-2026-121205,CUST-12728,2026-04-10,Shipped,South Bend,IN,19.99,4
ORD-2026-121206,CUST-12110,2026-04-10,Delivered,Indianapolis,IN,19.99,7
ORD-2026-121207,CUST-11453,2026-04-10,Delivered,Chicago,IL,0.0,4
ORD-2026-121208,CUST-13241,2026-04-10,Delivered,Aurora,CO,4.99,6
ORD-2026-121209,CUST-13402,2026-04-10,Delivered,Chandler,AZ,14.99,5
ORD-2026-121210,CUST-10158,2026-04-10,Delivered,Saint Paul,MN,4.99,6
ORD-2026-121211,CUST-14559,2026-04-10,Delivered,Jersey City,NJ,4.99,7
ORD-2026-121212,CUST-11821,2026-04-10,Delivered,Aurora,CO,0.0,5
ORD-2026-121213,CUST-12777,2026-04-10,Delivered,Yonkers,NY,19.99,6
ORD-2026-121214,CUST-11892,2026-04-10,Delivered,Vancouver,WA,9.99,3
ORD-2026-121215,CUST-14594,2026-04-10,Delivered,Pittsburgh,PA,4.99,6
ORD-2026-121216,CUST-11553,2026-04-10,Delivered,Covington,KY,4.99,5
ORD-2026-121217,CUST-11225,2026-04-10,Shipped,Cleveland,OH,4.99,2
ORD-2026-121218,CUST-14647,2026-04-10,Delivered,Winston-Salem,NC,9.99,2
ORD-2026-121219,CUST-10439,2026-04-10,Shipped,Tuscaloosa,AL,0.0,4
ORD-2026-121220,CUST-14362,2026-04-10,Delivered,Rockford,IL,0.0,7
ORD-2026-121221,CUST-14240,2026-04-10,Delivered,Fort Worth,TX,14.99,7
ORD-2026-121222,CUST-13867,2026-04-10,Delivered,Provo,UT,0.0,4
ORD-2026-121223,CUST-10458,2026-04-10,Delivered,Baltimore,MD,4.99,6
ORD-2026-121224,CUST-14444,2026-04-10,Delivered,Owensboro,KY,9.99,4
ORD-2026-121225,CUST-11869,2026-04-10,Delivered,Chandler,AZ,4.99,4
ORD-2026-121226,CUST-14775,2026-04-10,Delivered,Lakewood,CO,9.99,7
ORD-2026-121227,CUST-11140,2026-04-10,Delivered,Baton Rouge,LA,14.99,7
ORD-2026-121228,CUST-10691,2026-04-10,Delivered,Chattanooga,TN,0.0,2
ORD-2026-121229,CUST-12682,2026-04-10,Delivered,Baltimore,MD,0.0,3
ORD-2026-121230,CUST-10246,2026-04-10,Delivered,Norfolk,VA,19.99,4
ORD-2026-121231,CUST-12892,2026-04-10,Delivered,Glendale,AZ,0.0,2
ORD-2026-121232,CUST-10864,2026-04-10,Delivered,Sterling Heights,MI,14.99,5
ORD-2026-121233,CUST-13957,2026-04-10,Delivered,Pittsburgh,PA,4.99,7
ORD-2026-121234,CUST-13189,2026-04-10,Delivered,Knoxville,TN,14.99,2
ORD-2026-121235,CUST-11618,2026-04-10,Cancelled,Bowie,MD,0.0,0
ORD-2026-121236,CUST-13855,2026-04-10,Delivered,Augusta,GA,0.0,4
ORD-2026-121237,CUST-14172,2026-04-11,Delivered,New Orleans,LA,9.99,2
ORD-2026-121238,CUST-14789,2026-04-11,Delivered,Bowie,MD,9.99,6
ORD-2026-121239,CUST-14372,2026-04-11,Processing,Carmel,IN,19.99,0
ORD-2026-121240,CUST-11352,2026-04-11,Delivered,Toledo,OH,14.99,6
ORD-2026-121241,CUST-13173,2026-04-11,Delivered,Tallahassee,FL,0.0,3
ORD-2026-121242,CUST-14472,2026-04-11,Delivered,Sparks,NV,0.0,7
ORD-2026-121243,CUST-13937,2026-04-11,Delivered,Bellevue,WA,0.0,2
ORD-2026-121244,CUST-13786,2026-04-11,Delivered,West Jordan,UT,19.99,4
ORD-2026-121245,CUST-14739,2026-04-11,Delivered,Pittsburgh,PA,19.99,6
ORD-2026-121246,CUST-11134,2026-04-11,Delivered,St. Louis,MO,9.99,7
ORD-2026-121247,CUST-10094,2026-04-11,Delivered,Lowell,MA,0.0,6
ORD-2026-121248,CUST-15066,2026-04-11,Delivered,Louisville,KY,9.99,3
ORD-2026-121249,CUST-14216,2026-04-11,Delivered,Mesa,AZ,0.0,4
ORD-2026-121250,CUST-15000,2026-04-11,Delivered,Tuscaloosa,AL,19.99,3
ORD-2026-121251,CUST-11204,2026-04-11,Cancelled,Columbus,OH,9.99,0
ORD-2026-121252,CUST-13545,2026-04-11,Delivered,Cleveland,OH,14.99,6
ORD-2026-121253,CUST-12473,2026-04-11,Delivered,Bowling Green,KY,0.0,6
ORD-2026-121254,CUST-11172,2026-04-11,Delivered,Springfield,MO,4.99,2
ORD-2026-121255,CUST-13926,2026-04-11,Delivered,Frederick,MD,9.99,7
ORD-2026-121256,CUST-13388,2026-04-11,Cancelled,Scranton,PA,0.0,0
ORD-2026-121257,CUST-11067,2026-04-11,Cancelled,Las Vegas,NV,0.0,0
ORD-2026-121258,CUST-10509,2026-04-11,Delivered,Glendale,AZ,14.99,7
ORD-2026-121259,CUST-12653,2026-04-11,Delivered,Madison,WI,0.0,2
ORD-2026-121260,CUST-12231,2026-04-11,Delivered,Lafayette,LA,19.99,5
ORD-2026-121261,CUST-15229,2026-04-11,Delivered,Jacksonville,FL,19.99,2
ORD-2026-121262,CUST-12454,2026-04-11,Delivered,Waterbury,CT,19.99,6
ORD-2026-121263,CUST-12454,2026-04-11,Delivered,Waterbury,CT,0.0,4
ORD-2026-121264,CUST-12655,2026-04-11,Shipped,Knoxville,TN,0.0,1
ORD-2026-121265,CUST-15037,2026-04-11,Delivered,Newport News,VA,19.99,2
ORD-2026-121266,CUST-14855,2026-04-11,Delivered,Houston,TX,0.0,4
ORD-2026-121267,CUST-14114,2026-04-11,Delivered,Lakewood,CO,4.99,5
ORD-2026-121268,CUST-10365,2026-04-11,Shipped,Spokane,WA,19.99,2
ORD-2026-121269,CUST-10116,2026-04-11,Delivered,Kenosha,WI,0.0,7
ORD-2026-121270,CUST-12965,2026-04-11,Delivered,Fort Wayne,IN,4.99,7
ORD-2026-121271,CUST-13438,2026-04-11,Delivered,Glendale,AZ,14.99,3
ORD-2026-121272,CUST-10020,2026-04-11,Cancelled,Syracuse,NY,0.0,0
ORD-2026-121273,CUST-13779,2026-04-11,Delivered,Huntsville,AL,4.99,2
ORD-2026-121274,CUST-15375,2026-04-11,Delivered,Dallas,TX,14.99,2
ORD-2026-121275,CUST-11078,2026-04-11,Delivered,Edmond,OK,0.0,7
ORD-2026-121276,CUST-14760,2026-04-11,Delivered,Toledo,OH,4.99,2
ORD-2026-121277,CUST-10544,2026-04-11,Delivered,Tucson,AZ,0.0,7
ORD-2026-121278,CUST-10605,2026-04-11,Delivered,Lakewood,CO,19.99,4
ORD-2026-121279,CUST-10986,2026-04-11,Delivered,Tucson,AZ,19.99,2
ORD-2026-121280,CUST-10462,2026-04-11,Delivered,Scottsdale,AZ,14.99,5
ORD-2026-121281,CUST-15461,2026-04-11,Delivered,Portland,OR,9.99,3
ORD-2026-121282,CUST-12917,2026-04-11,Returned,Worcester,MA,0.0,6
ORD-2026-121283,CUST-11630,2026-04-11,Delivered,Paterson,NJ,4.99,5
ORD-2026-121284,CUST-15203,2026-04-11,Delivered,Oklahoma City,OK,4.99,7
ORD-2026-121285,CUST-11612,2026-04-11,Delivered,Greenville,SC,0.0,7
ORD-2026-121286,CUST-10538,2026-04-11,Cancelled,Indianapolis,IN,19.99,0
ORD-2026-121287,CUST-10281,2026-04-11,Shipped,West Valley City,UT,19.99,3
ORD-2026-121288,CUST-11823,2026-04-11,Delivered,Gaithersburg,MD,4.99,7
ORD-2026-121289,CUST-12710,2026-04-11,Delivered,Bloomington,MN,19.99,4
ORD-2026-121290,CUST-14936,2026-04-11,Shipped,Denver,CO,0.0,3
ORD-2026-121291,CUST-12702,2026-04-11,Delivered,Norman,OK,4.99,3
ORD-2026-121292,CUST-11025,2026-04-11,Delivered,San Antonio,TX,0.0,3
ORD-2026-121293,CUST-14715,2026-04-11,Delivered,Saint Paul,MN,14.99,6
ORD-2026-121294,CUST-14086,2026-04-11,Delivered,Baton Rouge,LA,14.99,7
ORD-2026-121295,CUST-11651,2026-04-11,Delivered,Indianapolis,IN,14.99,2
ORD-2026-121296,CUST-10085,2026-04-11,Delivered,Denver,CO,0.0,2
ORD-2026-121297,CUST-13892,2026-04-11,Delivered,Paterson,NJ,14.99,5
ORD-2026-121298,CUST-12124,2026-04-12,Delivered,Tallahassee,FL,4.99,2
ORD-2026-121299,CUST-13399,2026-04-12,Delivered,Kenosha,WI,4.99,4
ORD-2026-121300,CUST-12702,2026-04-12,Delivered,Norman,OK,14.99,6
ORD-2026-121301,CUST-13316,2026-04-12,Delivered,Cincinnati,OH,0.0,7
ORD-2026-121302,CUST-14223,2026-04-12,Delivered,Provo,UT,0.0,4
ORD-2026-121303,CUST-14119,2026-04-12,Shipped,Chandler,AZ,9.99,2
ORD-2026-121304,CUST-13360,2026-04-12,Delivered,Richmond,VA,19.99,5
ORD-2026-121305,CUST-13023,2026-04-12,Delivered,Chandler,AZ,9.99,4
ORD-2026-121306,CUST-10738,2026-04-12,Delivered,El Paso,TX,14.99,3
ORD-2026-121307,CUST-15351,2026-04-12,Delivered,West Jordan,UT,4.99,6
ORD-2026-121308,CUST-15351,2026-04-12,Delivered,West Jordan,UT,0.0,5
ORD-2026-121309,CUST-13372,2026-04-12,Delivered,St. Louis,MO,0.0,3
ORD-2026-121310,CUST-14022,2026-04-12,Shipped,Norman,OK,0.0,1
ORD-2026-121311,CUST-11596,2026-04-12,Delivered,Buffalo,NY,0.0,3
ORD-2026-121312,CUST-11799,2026-04-12,Delivered,Baton Rouge,LA,4.99,3
ORD-2026-121313,CUST-15170,2026-04-12,Delivered,Bellevue,WA,0.0,4
ORD-2026-121314,CUST-12010,2026-04-12,Delivered,Trenton,NJ,9.99,7
ORD-2026-121315,CUST-10602,2026-04-12,Delivered,Gresham,OR,9.99,7
ORD-2026-121316,CUST-12522,2026-04-12,Shipped,Fort Wayne,IN,4.99,4
ORD-2026-121317,CUST-11182,2026-04-12,Delivered,Kenosha,WI,14.99,6
ORD-2026-121318,CUST-14576,2026-04-12,Delivered,Tuscaloosa,AL,9.99,3
ORD-2026-121319,CUST-14987,2026-04-12,Delivered,Syracuse,NY,19.99,7
ORD-2026-121320,CUST-15463,2026-04-12,Delivered,San Antonio,TX,4.99,3
ORD-2026-121321,CUST-11725,2026-04-12,Delivered,San Antonio,TX,14.99,4
ORD-2026-121322,CUST-13816,2026-04-12,Delivered,Tulsa,OK,19.99,4
